Category,Entity,Question,Answer
country,Georgia_(country),"How long did Davit Usupashvili served as Chairperson of the Parliament of Georgia (country)?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",731 days
country,Georgia_(country),Who was the Chairperson of the Parliament of Georgia (country) before David Usupashvili?,Davit Usupashvili
country,Georgia_(country),Who was the Prime Minister of Georgia (country) after Giorgi Gakharia?,Irakli Garibashvili
country,Georgia_(country),How many people served as the President of the Georgia (country)?,3
country,Georgia_(country),How many people served as the Chairperson of the Parliament of the Georgia (country)?,4
country,Georgia_(country),"Which person had the shortest tenure as the Prime Minister of the Georgia (country)?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Giorgi Gakharia
country,Georgia_(country),"Which person had the longest tenure as the President of the Georgia (country)?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Giorgi Margvelashvili
country,Georgia_(country),What was the percentage decrease in Georgia (country)'s Gini from 2017 to 2019?,1.60%
country,Georgia_(country),What was the percentage increase in Georgia (country)'s GDP PPP per capita from 2017 to 2019?,16.60%
country,Georgia_(country),In which years was the Georgia (country)'s GDP nominal the highest?,2023
country,Georgia_(country),In which years was the Georgia (country)'s GDP nominal per capita the lowest?,2014
country,Greece,Name the person(s) who served as the Speaker of the Parliament when Prokopis Pavlopoulos was the President?,"Nikos Voutsis, Konstantinos Tasoulas"
country,Greece,Name the person(s) who served as the President when Aggeliki Aliferopoulou was the President of the Supreme Court?,Prokopis Pavlopoulos
country,Greece,Who was the President of the Supreme Court when President was Katerina Sakellaropoulou and Prime Minister was Kyriakos Mitsotakis?,"Ioanna Klapa, Maria Georgiou"
country,Greece,Who was the Speaker of the Parliament when Prime Minister was Kyriakos Mitsotakis and President of the Supreme Court was Maria Georgiou?,Konstantinos Tasoulas
country,Greece,Which position did Prokopis Pavlopoulosheld when Kyriakos Mitsotakis was Prime Minister?,President
country,Greece,Which position did Konstantinos Tasoulasheld when Katerina Sakellaropoulou was President?,Speaker of the Parliament
country,Greece,"How long did Katerina Sakellaropoulou served as President of Greece?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",730 days
country,Greece,"How long did Vasileios Peppas served as President of the Supreme Court of Greece?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1096 days
country,Greece,Who was the Speaker of the Parliament of Greece before Konstantinos Tasoulas?,Nikos Voutsis
country,Greece,Who was the President of the Supreme Court of Greece before Maria Georgiou?,Aggeliki Aliferopoulou
country,Greece,Who was the President of the Supreme Court of Greece after Aggeliki Aliferopoulou?,Maria Georgiou
country,Greece,How many people served as the President of the Supreme Court of the Greece?,4
country,Greece,How many people served as the Speaker of the Parliament of the Greece?,2
country,Greece,"Which person had the shortest tenure as the President of the Greece?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Katerina Sakellaropoulou
country,Greece,"Which person had the longest tenure as the President of the Supreme Court of the Greece?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Vasileios Peppas
country,Greece,What was the percentage increase in Greece's GDP PPP per capita from 2018 to 2019?,3.90%
country,Greece,In which years was the Greece's GDP nominal per capita the highest?,2022
country,Egypt,Name the person(s) who served as the Prime Minister when Abdel Fattah el-Sisi was the President?,"Ibrahim Mahlab, Moustafa Madbouly, Mostafa Madbouly, Sherif Ismail"
country,Egypt,Name the person(s) who served as the President when Kamal Ganzouri was the Prime Minister?,Mohamed Hussein Tantawi
country,Egypt,Name the person(s) who served as the President when Moustafa Madbouly was the Prime Minister?,Abdel Fattah el-Sisi
country,Egypt,Which position did Adly Mansourheld when Hazem El Beblawi was Prime Minister?,President
country,Egypt,Which position did Abdel Fattah el-Sisiheld when Sherif Ismail was Prime Minister?,President
country,Egypt,"How long did Kamal Ganzouri served as Prime Minister of Egypt?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",731 days
country,Egypt,"How long did Mohamed Hussein Tantawi served as President of Egypt?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",731 days
country,Egypt,Who was the Prime Minister of Egypt before Ibrahim Mahlab?,Hazem El Beblawi
country,Egypt,Who was the President of Egypt before Adly Mansour?,Mohamed Hussein Tantawi
country,Egypt,Who was the Prime Minister of Egypt after Hazem El Beblawi?,Ibrahim Mahlab
country,Egypt,How many people served as the Prime Minister of the Egypt?,6
country,Egypt,How many people served as the President of the Egypt?,3
country,Egypt,"Which person had the shortest tenure as the President of the Egypt?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Adly Mansour
country,Egypt,"Which person had the longest tenure as the Prime Minister of the Egypt?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Sherif Ismail
country,Egypt,What was the percentage increase in Egypt's GDP PPP from 2013 to 2015?,76.80%
country,Egypt,In which years was the Egypt's GDP nominal per capita the highest?,2023
country,Barbados,Name the person(s) who served as the Prime Minister when Clifford Husbands was the Governor-General?,"Owen Arthur, David Thompson"
country,Barbados,Name the person(s) who served as the Governor-General when Owen Arthur was the Prime Minister?,Clifford Husbands
country,Barbados,Name the person(s) who served as the Speaker of the House when Owen Arthur was the Prime Minister?,Ishmael A. Roett
country,Barbados,Who was the Governor-General when Monarch was Elizabeth II and Prime Minister was Freundel Stuart?,"Philip Greaves, Elliott Belgrave"
country,Barbados,Who was the Prime Minister when Monarch was Elizabeth II and Governor-General was Clifford Husbands?,"Owen Arthur, David Thompson"
country,Barbados,Who was the Governor-General when Prime Minister was Owen Arthur and Speaker of the House was Ishmael A. Roett?,Clifford Husbands
country,Barbados,Which position did Clifford Husbandsheld when Elizabeth II was Monarch?,Governor-General
country,Barbados,Which position did Elizabeth IIheld when Ishmael A. Roett was Speaker of the House?,Monarch
country,Barbados,"How long did Philip Greaves served as Governor-General of Barbados?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1461 days
country,Barbados,Who was the Governor-General of Barbados before Philip Greaves?,Elliott Belgrave
country,Barbados,Who was the Speaker of the House of Barbados after Michael A. Carrington?,Arthur E. Holder
country,Barbados,How many people served as the Prime Minister of the Barbados?,5
country,Barbados,How many people served as the President of the Barbados?,1
country,Barbados,"Which person had the shortest tenure as the Monarch of the Barbados?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Elizabeth II
